query,match,e-value,percent,coverage,bitscore,kingdom,phylum,class,order,family,genus,species
OTU_1138,MG654351|SH1555647.08FU,9.64e-133,99.600,250,475,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Ganoderma_tuberculosum
OTU_1137,EU040241|SH1168761.08FU,8.04e-38,97.059,102,160,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Subramaniomyces,Subramaniomyces_fusisaprophyticus
OTU_1136,KY610405|SH1544086.08FU,2.15e-60,85.882,255,235,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_petriniae
OTU_1135,MW063197|SH1569029.08FU,2.10e-27,83.544,158,125,Fungi,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Muyocopronaceae,Muyocopron,Muyocopron_sp
OTU_1134,LS398280|SH1565437.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Hermatomyces,Hermatomyces_sp
OTU_1133,MK656235|SH1645108.08FU,5.25e-131,100.000,244,469,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_prunicola
OTU_1132,MT000451|SH3566943.08FU,1.36e-98,92.400,250,362,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria_sp
OTU_1131,MH872997|SH1541367.08FU,5.55e-28,97.222,72,127,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp
OTU_1130,KT328802|SH1636096.08FU,4.63e-124,97.600,250,446,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp
OTU_113,MF976560|SH1151933.08FU,1.87e-31,91.071,112,139,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales_sp
OTU_1129,MH063041|SH1228298.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_pluriseptata
OTU_1128,KT328898|SH1523569.08FU,1.53e-94,92.490,253,348,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,Kockovaella_sp
OTU_1127,GQ268684|SH1652600.08FU,2.82e-107,98.578,211,390,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales_sp
OTU_1126,MH231185|SH1551323.08FU,3.53e-77,89.764,254,291,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp
OTU_1125,MN163008|SH2595786.08FU,1.51e-72,91.364,220,275,Fungi,Ascomycota,Sordariomycetes,Sordariomycetes_ord_Incertae_sedis,Sordariomycetes_fam_Incertae_sedis,Distoseptispora,Distoseptispora_sp
OTU_1124,KJ912899|SH1594159.08FU,1.52e-83,90.456,241,312,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus_sp
OTU_1122,MK336542|SH1518414.08FU,2.80e-96,92.430,251,354,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Flabellascoma,Flabellascoma_sp
OTU_1121,MH858309|SH1593876.08FU,6.61e-112,96.296,243,406,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus_comtulus
OTU_1120,KC585334|SH1649848.08FU,1.77e-134,100.000,250,481,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Dacryobolus,Dacryobolus_sudans
OTU_112,MT184046|SH1541129.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1119,MW031908|SH1505055.08FU,1.04e-62,87.308,260,242,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Cercophora_samala
OTU_1118,KX009088|SH1189018.08FU,1.32e-54,94.521,146,216,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Carlosrosaea,Carlosrosaea_aechmeae
OTU_1117,KY103852|SH1523559.08FU,9.50e-111,96.414,251,402,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,Kockovaella_lichenicola
OTU_1116,MW018915|SH1560698.08FU,1.29e-21,100.000,55,106,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Callistosporiaceae,Macrocybe,Macrocybe_sp
OTU_1115,KT715780|SH1649966.08FU,7.29e-75,89.328,253,283,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus,Crepidotus_sp
OTU_1114,KC345686|SH1237645.08FU,4.97e-43,90.278,144,177,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
OTU_1113,JN225928|SH1194057.08FU,1.95e-97,92.800,250,358,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Mycosphaerella,Mycosphaerella_sp
OTU_1112,KC966091|SH1151818.08FU,4.06e-106,96.016,251,387,Fungi,Ascomycota,Sordariomycetes,Boliniales,Boliniales_fam_Incertae_sedis,Paramicrothyrium,Paramicrothyrium_sp
OTU_1111,MH859192|SH1615698.08FU,1.38e-120,98.008,251,435,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Achaetomium,Achaetomium_luteum
OTU_1110,KU509978|SH1143178.08FU,7.39e-97,92.460,252,356,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,Clonostachys_sp
OTU_111,MT556681|SH1549605.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,Nigrospora_sp
OTU_1109,KT328610|SH1176850.08FU,5.83e-105,93.774,257,383,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,unidentified,Plectosphaerellaceae_sp
OTU_1108,JN603201|SH1173220.08FU,5.18e-109,98.157,217,396,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_stenotrichus
OTU_1107,MK775947|SH1534335.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_sp
OTU_1106,KU747811|SH1508198.08FU,8.38e-104,99.500,200,379,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1105,MK650330|SH2592244.08FU,2.73e-52,84.496,258,208,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1104,MK050381|SH1538823.08FU,5.25e-131,99.200,250,469,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Bannoa,Bannoa_sp
OTU_1103,MF621585|SH1507866.08FU,1.06e-95,94.400,250,352,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Zygosporium,Zygosporium_sp
OTU_1102,MG833874|SH1192068.08FU,2.16e-71,86.777,242,271,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Vamsapriya,Vamsapriya_sp
OTU_1101,MH267937|SH1628478.08FU,2.24e-126,98.776,245,454,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypella,Eutypella_sp
OTU_1100,KX287298|SH1562136.08FU,6.43e-68,85.771,253,260,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Parapenidiella,Parapenidiella_tasmaniensis
OTU_110,X65477|SH1610169.08FU,4.11e-128,99.200,250,460,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Gibberella_pulicaris
OTU_11,FR716679|SH1514521.08FU,5.25e-131,99.200,250,469,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Scleroramularia,Scleroramularia_henanensis
OTU_1099,KC585351|SH1519482.08FU,9.64e-133,99.600,250,475,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Fomes,Fomes_meliae
OTU_1098,KC343139|SH1546882.08FU,5.18e-109,95.492,244,396,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe_mayteni
OTU_1097,MK163701|SH2592818.08FU,2.45e-78,88.889,252,294,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Collarina,Collarina_sp
OTU_1096,JN051357|SH1612290.08FU,5.18e-109,94.800,250,396,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_investiens
OTU_1095,MT777383|SH1653257.08FU,5.18e-109,99.522,209,396,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora,Phialophora_sp
OTU_1094,KY774007|SH1156903.08FU,2.37e-23,100.000,58,112,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Austroboletus,Austroboletus_sp
OTU_1093,EU041803|SH1548085.08FU,4.57e-102,95.200,250,373,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Zasmidium,Zasmidium_strelitziae
OTU_1092,UDB0754272|SH1505459.08FU,3.50e-66,86.891,267,254,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Hyaloriaceae,Myxarium,Myxarium_populinum
OTU_1091,AB915390|SH1576898.08FU,1.77e-134,100.000,250,481,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Rhynchogastrema,Rhynchogastrema_sp
OTU_1090,KT957773|SH1184931.08FU,2.45e-78,90.588,255,294,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
OTU_109,MK047432|SH2593165.08FU,8.44e-115,97.835,231,415,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Neodevriesiaceae,Neodevriesia,Neodevriesia_coccolobae
OTU_1089,MH862319|SH2591957.08FU,5.00e-54,82.645,242,214,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Duportella,Duportella_renispora
OTU_1088,HG937032|SH1520726.08FU,6.25e-24,88.660,97,114,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales_sp
OTU_1087,MH425269|SH2706094.08FU,9.37e-89,90.800,250,329,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Virgaria,Virgaria_nigra
OTU_1086,MK560139|SH1545754.08FU,5.11e-87,91.339,254,323,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_podospileus
OTU_1085,JX042889|SH1555963.08FU,1.08e-117,96.800,250,425,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_sp
OTU_1084,MN634052|SH1557707.08FU,4.93e-32,91.000,100,141,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Cryptosphaeria,Cryptosphaeria_pullmanensis
OTU_1083,MH971224|SH2592829.08FU,2.45e-78,92.237,219,294,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Amphisphaeria,Amphisphaeria_sp
OTU_1082,HQ607850|SH1594514.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales_sp
OTU_1081,HQ608067|SH1557524.08FU,2.12e-38,88.276,145,162,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,Chaetothyriales_sp
OTU_108,KM434275|SH1169495.08FU,1.99e-130,99.593,246,467,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria_modesta
OTU_1079,MH862316|SH2705326.08FU,3.41e-22,100.000,56,108,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Duportella,Duportella_kuehneroides
OTU_1078,EU686975|SH1541279.08FU,4.60e-113,100.000,213,410,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
OTU_1077,UDB0709761|SH2618801.08FU,4.00e-84,94.118,204,314,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,unidentified,unidentified,Myrmecridiales_sp
OTU_1076,MT447541|SH1546336.08FU,2.86e-129,98.800,250,464,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_nematophilum
OTU_1075,KP899446|SH1585535.08FU,1.91e-64,86.957,253,248,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp
OTU_1074,MH859783|SH1522853.08FU,1.37e-109,95.062,243,398,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Stephanonectria,Stephanonectria_keithii
OTU_1073,MH397638|SH1572657.08FU,1.31e-43,100.000,93,179,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Verticillium_biguttatum
OTU_1072,GU054164|SH1193376.08FU,8.32e-93,92.857,252,342,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1071,MK165445|SH2595795.08FU,4.97e-43,82.143,252,177,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,unidentified,Chaetosphaeriaceae_sp
OTU_1070,KP998459|SH1544730.08FU,2.76e-74,99.329,149,281,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Poaceascoma,Poaceascoma_helicoides
OTU_107,KT328827|SH1155957.08FU,8.27e-82,88.933,253,306,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,Kockovaella_sp
OTU_1069,FJ820572|SH1556524.08FU,8.50e-126,98.039,255,452,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_sp
OTU_1068,KC966091|SH1151818.08FU,2.20e-93,91.200,250,344,Fungi,Ascomycota,Sordariomycetes,Boliniales,Boliniales_fam_Incertae_sedis,Paramicrothyrium,Paramicrothyrium_sp
OTU_1067,KM392041|SH1541592.08FU,1.37e-109,95.600,250,398,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Phialemoniopsis,Phialemoniopsis_sp
OTU_1066,KX009096|SH1569941.08FU,8.32e-93,96.482,199,342,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Carlosrosaea,Carlosrosaea_sp
OTU_1065,MT040875|SH3568428.08FU,2.78e-85,93.333,225,317,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,Basidiodendron,Basidiodendron_sp
OTU_1064,MN562104|SH3590311.08FU,1.49e-50,83.468,248,202,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amorosiaceae,Neothyrostroma,Neothyrostroma_encephalarti
OTU_1063,FJ799944|SH1576416.08FU,3.89e-40,82.869,251,167,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1062,UDB024821|SH1546197.08FU,2.42e-56,85.771,253,221,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,Trechispora_sp
OTU_1061,KX262101|SH1561146.08FU,1.52e-83,90.079,252,312,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,Heteroradulum,Heteroradulum_deglubens
OTU_1060,UDB037688|SH1566263.08FU,4.90e-21,100.000,54,104,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Camarophyllopsis,Camarophyllopsis_schulzeri
OTU_106,JN116712|SH1176686.08FU,1.03e-40,81.673,251,169,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,unidentified,Xylariaceae_sp
OTU_1059,KM983691|SH1173202.08FU,1.76e-123,98.750,240,444,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_sp
OTU_1058,GU053815|SH1178714.08FU,1.51e-72,88.889,252,275,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales_sp
OTU_1057,KF151846|SH1507289.08FU,2.40e-45,83.333,252,185,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Annulohypoxylon,Annulohypoxylon_nitens
OTU_1056,MH986807|SH1175558.08FU,1.38e-120,98.354,243,435,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,Scolecobasidium_humicola
OTU_1054,KM265802|SH2589272.08FU,1.95e-97,97.059,204,358,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,Ceratobasidiaceae_sp
OTU_1053,EU686845|SH1193371.08FU,9.50e-111,99.528,212,402,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,unidentified,Halosphaeriaceae_sp
OTU_1052,KX584459|SH1190313.08FU,8.50e-126,98.413,252,452,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Megasporoporia,Megasporoporia_setulosa
OTU_1051,KU509978|SH1143178.08FU,1.66e-35,92.593,108,152,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,Clonostachys_sp
OTU_1050,EU030180|SH1555671.08FU,2.54e-133,99.600,250,477,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Coriolopsis,Coriolopsis_caperata
OTU_105,MK794209|SH1522791.08FU,9.64e-133,99.600,250,475,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_luteola
OTU_1049,EU910916|SH1550125.08FU,1.51e-72,87.402,254,275,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,unidentified,Sebacinaceae_sp
OTU_1048,MN844756|SH1576418.08FU,3.86e-29,82.716,162,131,Fungi,Ascomycota,Sordariomycetes,Microascales,unidentified,unidentified,Microascales_sp
OTU_1047,KP859053|SH1179492.08FU,3.16e-92,93.145,248,341,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Selenodriella,Selenodriella_cubensis
OTU_1046,MG022181|SH2593710.08FU,1.06e-95,92.713,247,352,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,unidentified,Chaetosphaeriaceae_sp
OTU_1045,AF502849|SH1569897.08FU,5.22e-120,99.561,228,433,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp
OTU_1044,AM922203|SH1242079.08FU,2.13e-49,86.512,215,198,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1043,KU747795|SH1570003.08FU,9.24e-67,90.148,203,256,Fungi,Ascomycota,Sordariomycetes,Microascales,unidentified,unidentified,Microascales_sp
OTU_1042,EF527400|SH1650183.08FU,9.57e-122,99.567,231,439,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,unidentified,Agaricaceae_sp
OTU_1041,KR092791|SH1566840.08FU,2.71e-41,96.939,98,171,Fungi,Ascomycota,Sordariomycetes,Xylariales,Pseudomassariaceae,Pseudapiospora,Pseudapiospora_corni
OTU_1040,MF683452|SH1551330.08FU,8.32e-93,92.400,250,342,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella_sp
OTU_104,MF510812|SH1515384.08FU,1.77e-134,100.000,250,481,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_sp
OTU_1039,MH857777|SH1529950.08FU,5.11e-87,91.633,251,323,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Tilachlidiaceae,Septofusidium,Septofusidium_herbarum
OTU_1037,MT477183|SH1566072.08FU,3.60e-110,96.170,235,400,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Bambusicolaceae,Palmiascoma,Palmiascoma_gregariascomum
OTU_1036,AM922203|SH1242079.08FU,4.93e-32,88.800,125,141,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1035,KR092791|SH1566840.08FU,4.93e-32,93.750,96,141,Fungi,Ascomycota,Sordariomycetes,Xylariales,Pseudomassariaceae,Pseudapiospora,Pseudapiospora_corni
OTU_1034,AY587934|SH1237077.08FU,1.66e-35,90.984,122,152,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales_sp
OTU_1033,LC143823|SH1231841.08FU,1.19e-80,89.328,253,302,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp
OTU_1032,MN860006|SH1591179.08FU,2.13e-49,82.031,256,198,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora_cassiicola
OTU_1031,MH268075|SH1516056.08FU,1.09e-128,100.000,240,462,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Deconica,Deconica_sp
OTU_1030,HQ607921|SH1551238.08FU,9.64e-133,99.600,250,475,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Wardomycopsis,Wardomycopsis_humicola
OTU_103,MF062258|SH1539904.08FU,1.39e-131,100.000,245,471,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Triodiomyces,Triodiomyces_triodiae
OTU_1029,MK247854|SH1551348.08FU,7.19e-53,84.362,243,210,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,unidentified,Xylariaceae_sp
OTU_1028,KM246174|SH1648806.08FU,4.90e-21,98.246,57,104,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Tetracladium_sp
OTU_1027,KY951907|SH1541125.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria_feejeensis
OTU_1026,MT000432|SH1521400.08FU,1.87e-31,94.253,87,139,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Acrodontium,Acrodontium_crateriforme
OTU_1025,KF800383|SH1548059.08FU,9.18e-56,84.462,251,219,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Circinotrichum,Circinotrichum_sp
OTU_1024,AJ318421|SH1616288.08FU,1.76e-123,99.573,234,444,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia_sp
OTU_1023,MT185492|SH1546323.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_sp
OTU_1022,KC005783|SH1154602.08FU,9.64e-133,99.600,250,475,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Catenulostroma,Catenulostroma_corymbiae
OTU_1021,JX065162|SH1561156.08FU,1.77e-134,100.000,250,481,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia_delicata
OTU_1020,KU640170|SH1649956.08FU,1.77e-134,100.000,250,481,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Psilocybe_cubensis
OTU_102,JQ735974|SH1155058.08FU,5.25e-131,99.200,250,469,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria,Pseudocyphellaria_argyracea
OTU_1019,MF621967|SH1646420.08FU,5.25e-131,99.200,250,469,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales_sp
OTU_1018,MT441631|SH1572792.08FU,4.90e-21,96.667,60,104,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_ramotenellum
OTU_1017,MH397489|SH1610166.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,unidentified,Nectriaceae_sp
OTU_1016,KM409653|SH1577459.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Mycosphaerella,Mycosphaerella_sp
OTU_1015,UDB0243452|SH1505630.08FU,2.10e-27,91.860,86,125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe_sp
OTU_1014,GU053823|SH1573672.08FU,9.64e-133,99.600,250,475,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Hyphodermella,Hyphodermella_sp
OTU_1013,FN397354|SH1172556.08FU,1.70e-68,87.795,254,262,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
OTU_1012,MK882998|SH3351266.08FU,9.05e-34,91.379,116,146,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella,Volvariella_pulla
OTU_1011,AB926081|SH1518635.08FU,1.03e-40,79.377,257,169,Fungi,Ascomycota,Leotiomycetes,Helotiales,Rutstroemiaceae,Lambertella,Lambertella_sp
OTU_1010,MN595640|SH2700395.08FU,5.91e-127,100.000,237,456,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacryopinax,Dacryopinax_elegans
OTU_101,MT529073|SH1507870.08FU,1.77e-134,100.000,250,481,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon_sp
OTU_1009,KR476730|SH1151208.08FU,9.24e-67,88.664,247,256,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Chaetothyriales_fam_Incertae_sedis,Neostrelitziana,Neostrelitziana_acaciigena
OTU_1008,KF800481|SH1555969.08FU,2.49e-100,92.800,250,367,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Fusariella,Fusariella_sp
OTU_1007,MK782324|SH3566462.08FU,1.06e-84,91.632,239,316,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales_sp
OTU_1006,AF461628|SH1155673.08FU,7.45e-108,95.200,250,392,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyphodiscus,Hyphodiscus_sp
OTU_1005,KU593584|SH1564743.08FU,4.38e-36,93.878,98,154,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,Nectria_pseudopeziza
OTU_1004,KM979904|SH1595854.08FU,4.09e-117,96.000,250,423,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,Leptospora_rubella
OTU_1003,MT310651|SH3686673.08FU,1.16e-47,95.652,115,192,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Melomastia,Melomastia_sp
OTU_1002,KY413721|SH1563660.08FU,1.72e-90,89.098,266,335,Fungi,Ascomycota,Sordariomycetes,Xylariales,Beltraniaceae,unidentified,Beltraniaceae_sp
